"Loam"||"133553446"|"135839405"
"Loam"||"133553147"|"135839269"
"Loam"||"133553388"|"135839440"
"Loamy fine sand"||"133553060"|"135839163"
"Loam"||"133553461"|"135839127"
"Very fine sandy loam"||"133553031"|"135839059"
"Sandy clay loam"||"133553362"|"135839186"
"Silty clay"||"133553018"|"135839436"
"Sandy clay loam"||"133552936"|"135839021"
"Fine sandy loam"||"133553009"|"135839242"
"Very fine sandy loam"||"133553228"|"135839237"
"Sandy loam"||"133553336"|"135839096"
"Silty clay loam"||"133553143"|"135839125"
"Silty clay loam"||"133553295"|"135838968"
"Fine sandy loam"||"133553435"|"135839239"
"Sandy loam"||"133553237"|"135839074"
"Clay"||"133553410"|"135838994"
"Sandy clay loam"||"133552924"|"135839311"
"Coarse sand"||"133553134"|"135839123"
"Very fine sandy loam"||"133553156"|"135839057"
"Loamy fine sand"||"133553189"|"135839557"
"Sandy clay loam"||"133553284"|"135839180"
"Sandy clay"||"133552914"|"135839175"
"Clay"||"133552883"|"135839305"
"Fine sandy loam"||"133553073"|"135839376"
"Loam"||"133553247"|"135839088"
"Sandy clay"||"133552904"|"135839012"
"Sandy loam"||"133553421"|"135839510"
"Silt loam"||"133553206"|"135839433"
"Fine sandy loam"||"133553351"|"135839182"
"Loam"||"133553425"|"135839446"
"Loam"||"133553029"|"135839253"
"Sandy loam"||"133552851"|"135839515"
"Clay loam"||"133553409"|"135838993"
"Fine sandy loam"||"133552862"|"135839519"
"Clay"||"133552987"|"135839624"
"Sandy loam"||"133552925"|"135839312"
"Loamy sand"||"133552926"|"135839313"
|"Muck"|"133553008"|"135839417"
"Clay loam"||"133552810"|"135839286"
"Sandy clay"||"133553167"|"135839126"
"Loamy sand"||"133553373"|"135839023"
"Silty clay"||"133553431"|"135839630"
"Fine sandy loam"||"133553269"|"135839455"
"Loam"||"133552809"|"135839606"
"Fine sandy loam"||"133553450"|"135839458"
"Sandy clay"||"133553420"|"135839170"
"Silty clay"||"133553476"|"135839470"
"Sand"||"133553232"|"135839494"
"Clay loam"||"133552988"|"135839640"
"Clay loam"||"133553347"|"135839545"
"Sandy loam"||"133553436"|"135839568"
"Loam"||"133553071"|"135839204"
"Silty clay"||"133553165"|"135839295"
"Silty clay"||"133553384"|"135838990"
"Fine sandy loam"||"133552852"|"135839176"
"Silty clay"||"133553217"|"135839147"
"Silt loam"||"133552998"|"135839314"
"Sandy clay loam"||"133552903"|"135839011"
"Loam"||"133552831"|"135839257"
"Loam"||"133553062"|"135839203"
"Loam"||"133552946"|"135839428"
"Loam"||"133553487"|"135839193"
"Loam"||"133553123"|"135839559"
"Loamy sand"||"133552819"|"135839325"
"Loam"||"133553513"|"135839453"
"Sandy clay loam"||"133553178"|"135839541"
"Sandy loam"||"133553084"|"135839247"
"Very fine sandy loam"||"133553038"|"135839396"
"Silt loam"||"133552935"|"135839360"
"Clay loam"||"133552977"|"135839386"
"Clay loam"||"133553394"|"135839626"
"Loamy sand"||"133553509"|"135839621"
"Clay loam"||"133552842"|"135839534"
"Sandy loam"||"133553051"|"135839160"
"Sandy clay loam"||"133552830"|"135839586"
"Sand"||"133553049"|"135838999"
"Silt loam"||"133553154"|"135839055"
"Fine sand"||"133553136"|"135838958"
"Clay loam"||"133553498"|"135839657"
"Clay loam"||"133553428"|"135839618"
"Fine sand"||"133553358"|"135839525"
"Sandy clay loam"||"133553186"|"135839228"
"Sand"||"133552850"|"135839028"
"Sandy clay loam"||"133553093"|"135839003"
"Clay"||"133553391"|"135839609"
"Sandy loam"||"133552881"|"135838973"
"Fine sandy loam"||"133553483"|"135839191"
"Loam"||"133553306"|"135838979"
"Loamy fine sand"||"133552905"|"135839013"
"Loamy sand"||"133553457"|"135839460"
"Clay"||"133552874"|"135839304"
"Loam"||"133552979"|"135839222"
"Silt loam"||"133552863"|"135839631"
"Sandy clay loam"||"133553209"|"135839279"
"Silty clay"||"133553019"|"135839282"
"Clay loam"||"133552957"|"135839043"
"Fine sandy loam"||"133553325"|"135839240"
"Clay loam"||"133553198"|"135839049"
"Very fine sandy loam"||"133553125"|"135839393"
"Sand"||"133553439"|"135839399"
"Sandy loam"||"133553197"|"135839048"
"Loam"||"133553082"|"135839246"
"Fine sandy loam"||"133553040"|"135839331"
"Silty clay loam"||"133552990"|"135839641"
"Sand"||"133553499"|"135839636"
"Clay"||"133553499"|"135839637"
"Sandy clay loam"||"133552955"|"135839041"
"Silty clay loam"||"133552811"|"135839607"
"Fine sandy loam"||"133553314"|"135839251"
"Sandy loam"||"133553417"|"135839008"
"Sandy clay loam"||"133553317"|"135839581"
"Loam"||"133552966"|"135839099"
"Sand"||"133553369"|"135839368"
"Fine sandy loam"||"133553030"|"135839582"
"Loamy sand"||"133553277"|"135839119"
"Fine sandy loam"||"133553462"|"135839467"
"Loam"||"133553176"|"135839540"
"Fine sandy loam"||"133553236"|"135839073"
"Clay"||"133553219"|"135839317"
"Fine sandy loam"||"133553288"|"135839358"
"Silty clay loam"||"133552944"|"135839273"
"Clay loam"||"133553473"|"135839298"
"Loamy sand"||"133553380"|"135839489"
"Fine sandy loam"||"133552892"|"135839137"
"Loam"||"133553472"|"135839297"
"Loam"||"133552999"|"135839315"
"Loam"||"133553443"|"135839579"
"Sandy loam"||"133553343"|"135839380"
"Sandy clay loam"||"133553273"|"135838950"
"Silty clay loam"||"133553145"|"135839268"
"Silt loam"||"133552872"|"135839302"
"Sandy clay loam"||"133552913"|"135839351"
"Sandy loam"||"133553103"|"135839422"
"Sand"||"133553240"|"135839245"
"Sandy clay"||"133553395"|"135839627"
"Sandy clay loam"||"133552861"|"135839178"
"Silty clay"||"133553218"|"135839487"
"Sandy loam"||"133553310"|"135838983"
"Clay loam"||"133553177"|"135839212"
"Silty clay"||"133553114"|"135839104"
"Fine sandy loam"||"133552839"|"135839535"
"Loam"||"133553321"|"135839411"
"Fine sand"||"133553468"|"135839129"
"Fine sandy loam"||"133553505"|"135839650"
"Clay"||"133553166"|"135839296"
"Loam"||"133553484"|"135839366"
"Sand"||"133553104"|"135839423"
"Sandy clay loam"||"133553299"|"135839133"
"Fine sandy loam"||"133553092"|"135839002"
"Silty clay loam"||"133552885"|"135839307"
"Loamy sand"||"133553187"|"135839556"
"Fine sandy loam"||"133553447"|"135839406"
"Silt loam"||"133552916"|"135838976"
"Fine sandy loam"||"133553208"|"135839600"
"Sand"||"133553135"|"135839463"
"Sandy clay loam"||"133552968"|"135839101"
"Silt loam"||"133553424"|"135839445"
"Silt loam"||"133553332"|"135839596"
"Clay"||"133553020"|"135839604"
"Clay loam"||"133553406"|"135839495"
"Loamy fine sand"||"133553251"|"135839166"
"Fine sandy loam"||"133553494"|"135839661"
"Loam"||"133552894"|"135839138"
"Fine sandy loam"||"133553432"|"135839064"
"Fine sandy loam"||"133553124"|"135839232"
"Sandy loam"||"133553458"|"135839121"
"Loamy fine sand"||"133553229"|"135839155"
"Very fine sandy loam"||"133553113"|"135839462"
"Clay"||"133553264"|"135839441"
"Sandy clay loam"||"133553367"|"135839367"
"Loam"||"133553262"|"135839616"
"Loamy fine sand"||"133553010"|"135839571"
"Silty clay loam"||"133552997"|"135839484"
"Fine sandy loam"||"133553354"|"135839524"
"Sandy clay loam"||"133552948"|"135839430"
"Sand"||"133553070"|"135839375"
"Clay loam"||"133553250"|"135839587"
"Loam"||"133553089"|"135839164"
"Sandy loam"||"133553155"|"135839056"
"Sandy clay"||"133552911"|"135839349"
"Fine sandy loam"||"133553302"|"135839481"
"Silty clay"||"133553118"|"135839091"
"Loam"||"133553313"|"135839081"
"Clay"||"133552812"|"135839437"
"Sandy clay loam"||"133553192"|"135839051"
"Fine sandy loam"||"133553514"|"135839450"
"Clay loam"||"133553482"|"135839190"
"Loam"||"133553271"|"135839456"
"Silt loam"||"133552927"|"135839605"
"Loam"||"133552864"|"135839632"
"Fine sandy loam"||"133553052"|"135839501"
"Sandy loam"||"133553122"|"135839231"
"Loam"||"133553203"|"135839387"
"Loam"||"133552985"|"135839116"
"Clay loam"||"133552996"|"135839035"
"Silt loam"||"133553041"|"135839332"
"Sandy loam"||"133552949"|"135839431"
"Silt loam"||"133553387"|"135839439"
"Sandy clay"||"133553007"|"135839591"
"Loam"||"133552823"|"135839584"
"Sandy clay"||"133553260"|"135839168"
"Fine sandy loam"||"133553375"|"135839488"
"Sandy loam"||"133553490"|"135839654"
"Clay"||"133553214"|"135839264"
"Silty clay"||"133553144"|"135839293"
"Silty clay"||"133552875"|"135839135"
"Fine sandy loam"||"133552974"|"135839550"
"Sandy loam"||"133553503"|"135839635"
|"Muck"|"133553133"|"135839589"
"Silt loam"||"133553107"|"135838956"
"Fine sandy loam"||"133553181"|"135839227"
"Loamy fine sand"||"133553081"|"135839576"
"Sandy loam"||"133553479"|"135839364"
"Fine sandy loam"||"133552986"|"135839117"
"Clay loam"||"133552937"|"135839022"
"Silty clay loam"||"133553386"|"135838992"
"Clay"||"133553078"|"135839114"
"Sandy loam"||"133553376"|"135838985"
"Sandy clay loam"||"133553407"|"135839158"
"Silt loam"||"133553063"|"135839536"
"Clay loam"||"133553282"|"135839179"
"Sandy clay loam"||"133552975"|"135839384"
"Fine sandy loam"||"133553037"|"135839395"
"Fine sand"||"133553188"|"135839229"
"Silt loam"||"133553074"|"135839110"
"Clay"||"133553293"|"135838966"
"Sandy loam"||"133553270"|"135839118"
"Sandy loam"||"133552890"|"135839478"
"Loam"||"133553292"|"135839132"
"Loamy sand"||"133553085"|"135839077"
"Loam"||"133553207"|"135839278"
"Loam"||"133553451"|"135839287"
"Loam"||"133552959"|"135839547"
"Sandy clay"||"133552901"|"135839009"
"Loam"||"133553170"|"135839539"
"Clay"||"133552938"|"135839187"
"Sand"||"133552970"|"135839599"
"Clay loam"||"133553344"|"135839381"
"Silty clay loam"||"133552964"|"135839275"
"Loam"||"133553011"|"135839068"
"Sandy loam"||"133553501"|"135839634"
"Fine sandy loam"||"133553159"|"135839233"
"Sandy clay loam"||"133553096"|"135839165"
