"A-7-6"|Yes|"65682856"|"107251338"
"A-6"|No |"65682856"|"107251339"
"A-7"|Yes|"65682959"|"107251541"
"A-6"|No |"65682959"|"107251540"
"A-7-6"|Yes|"65682824"|"107251280"
"A-7-6"|Yes|"65682808"|"107251258"
"A-4"|Yes|"65682893"|"107251408"
"A-7-5"|Yes|"65682845"|"107251322"
"A-2-4"|Yes|"65682949"|"107251518"
"A-1-b"|No |"65682949"|"107251517"
"A-4"|Yes|"65682897"|"107251415"
"A-2"|No |"65682897"|"107251414"
"A-4"|Yes|"65682850"|"107251329"
"A-2-4"|No |"65682850"|"107251328"
"A-7-6"|Yes|"65682809"|"107251259"
"A-6"|No |"65682809"|"107251260"
"A-7"|Yes|"65682908"|"107251437"
"A-4"|Yes|"65682834"|"107251303"
"A-7"|No |"65682798"|"107251244"
"A-6"|Yes|"65682798"|"107251243"
"A-7"|No |"65682871"|"107251366"
"A-6"|Yes|"65682871"|"107251365"
"A-4"|Yes|"65682835"|"107251305"
"A-2"|No |"65682835"|"107251304"
"A-4"|Yes|"65682797"|"107251242"
"A-2-4"|No |"65682797"|"107251241"
"A-7-6"|Yes|"65682823"|"107251279"
"A-7"|No |"65682957"|"107251536"
"A-6"|Yes|"65682957"|"107251535"
"A-2-4"|Yes|"65682860"|"107251345"
"A-4"|Yes|"65682898"|"107251416"
"A-3"|No |"65682898"|"107251418"
"A-2"|No |"65682898"|"107251417"
"A-4"|Yes|"65682922"|"107251463"
"A-7"|Yes|"65682933"|"107251487"
"A-6"|No |"65682933"|"107251486"
"A-4"|No |"65682920"|"107251459"
"A-2-4"|Yes|"65682920"|"107251460"
"A-7-6"|Yes|"65682817"|"107251272"
"A-4"|Yes|"65682911"|"107251440"
"A-6"|No |"65682955"|"107251532"
"A-4"|Yes|"65682955"|"107251531"
"A-2-4"|No |"65682955"|"107251530"
"A-8"|Yes|"65682887"|"107251398"
"A-2"|Yes|"65682815"|"107251269"
"A-7"|No |"65682867"|"107251359"
"A-6"|Yes|"65682867"|"107251358"
"A-6"|No |"65682839"|"107251313"
"A-4"|Yes|"65682839"|"107251312"
"A-7-5"|Yes|"65682846"|"107251323"
"A-6"|Yes|"65682828"|"107251289"
"A-4"|No |"65682828"|"107251287"
"A-2-4"|No |"65682828"|"107251288"
"A-8"|Yes|"65682804"|"107251253"
"A-6"|No |"65682859"|"107251344"
"A-4"|Yes|"65682859"|"107251343"
"A-6"|No |"65682880"|"107251384"
"A-4"|Yes|"65682880"|"107251383"
"A-4"|Yes|"65682806"|"107251255"
"A-8"|Yes|"65682909"|"107251438"
"A-4"|Yes|"65682878"|"107251379"
"A-3"|No |"65682878"|"107251381"
