"Loamy sand"||"132365778"|"134632932"
"Clay loam"||"132365685"|"134632837"
"Silt loam"||"132365513"|"134632664"
"Sandy clay loam"||"132365571"|"134632722"
"Loam"||"132365708"|"134632860"
"Very fine sandy loam"||"132365815"|"134632969"
"Sandy loam"||"132365844"|"134632998"
"Loamy fine sand"||"132365638"|"134632790"
"Silt loam"||"132365427"|"134632578"
"Clay loam"||"132365456"|"134632607"
"Loam"||"132365719"|"134632871"
"Loam"||"132365560"|"134632711"
"Loam"||"132365878"|"134633033"
"Sandy loam"||"132365907"|"134633065"
"Fine sandy loam"||"132365841"|"134632995"
"Sandy clay"||"132365627"|"134632779"
"Fine sandy loam"||"132365852"|"134633007"
"Loamy sand"||"132365925"|"134633083"
"Fine sandy loam"||"132365469"|"134632620"
"Sand"||"132365986"|"134633145"
"Clay"||"132365986"|"134633146"
"Silty clay"||"132365804"|"134632958"
"Silty clay"||"132365512"|"134632663"
"Sand"||"132365800"|"134632954"
"Clay"||"132365998"|"134633158"
"Fine sand"||"132365523"|"134632674"
"Fine sandy loam"||"132365664"|"134632816"
"Sand"||"132365730"|"134632883"
"Fine sandy loam"||"132365416"|"134632565"
"Loam"||"132365660"|"134632812"
"Fine sand"||"132365649"|"134632801"
"Clay"||"132365623"|"134632775"
"Loam"||"132365722"|"134632874"
"Fine sandy loam"||"132365597"|"134632748"
"Fine sandy loam"||"132365738"|"134632891"
"Fine sand"||"132365774"|"134632927"
"Loamy fine sand"||"132365954"|"134633113"
"Very fine sandy loam"||"132365811"|"134632965"
"Sand"||"132365775"|"134632928"
"Sandy clay loam"||"132365568"|"134632719"
"Silty clay"||"132365498"|"134632649"
"Sandy loam"||"132365833"|"134632987"
"Fine sandy loam"||"132365516"|"134632667"
"Silty clay loam"||"132365489"|"134632640"
"Fine sandy loam"||"132365671"|"134632823"
"Sandy loam"||"132365915"|"134633073"
"Sandy clay loam"||"132365727"|"134632880"
"Sandy loam"||"132365936"|"134633095"
"Sandy loam"||"132365936"|"134633094"
"Clay loam"||"132365764"|"134632917"
"Sandy loam"||"132365601"|"134632752"
"Fine sandy loam"||"132365682"|"134632834"
"Loamy fine sand"||"132365467"|"134632618"
"Loamy sand"||"132365527"|"134632678"
"Clay"||"132365965"|"134633124"
"Loam"||"132365785"|"134632939"
"Fine sandy loam"||"132365923"|"134633081"
"Clay"||"132365579"|"134632730"
"Clay loam"||"132365612"|"134632764"
"Clay"||"132365733"|"134632886"
"Silt loam"||"132365488"|"134632639"
"Sand"||"132365889"|"134633044"
"Clay"||"132365889"|"134633045"
"Fine sandy loam"||"132365943"|"134633102"
"Sand"||"132365531"|"134632682"
"Loamy sand"||"132365848"|"134633003"
"Silty clay loam"||"132365505"|"134632656"
"Clay loam"||"132365978"|"134633137"
"Fine sandy loam"||"132365634"|"134632786"
"Fine sandy loam"||"132365911"|"134633069"
"Fine sandy loam"||"132365686"|"134632838"
"Fine sandy loam"||"132365436"|"134632587"
|"Muck"|"132365807"|"134632961"
"Fine sand"||"132365956"|"134633115"
"Loam"||"132365468"|"134632619"
"Sandy clay loam"||"132365712"|"134632864"
"Fine sandy loam"||"132365711"|"134632863"
"Fine sandy loam"||"132365749"|"134632902"
"Fine sandy loam"||"132365553"|"134632704"
"Loam"||"132365737"|"134632890"
"Very fine sandy loam"||"132365608"|"134632760"
"Sand"||"132365900"|"134633056"
"Silty clay loam"||"132365900"|"134633057"
"Loamy sand"||"132365822"|"134632976"
"Silt loam"||"132365590"|"134632741"
"Silt loam"||"132365616"|"134632768"
"Fine sandy loam"||"132365426"|"134632577"
|"Muck"|"132365478"|"134632629"
"Sandy clay loam"||"132365967"|"134633126"
"Sandy clay"||"132365564"|"134632715"
"Loamy fine sand"||"132365748"|"134632901"
"Loamy fine sand"||"132365989"|"134633149"
"Loamy fine sand"||"132365542"|"134632693"
"Fine sandy loam"||"132365796"|"134632950"
"Sandy loam"||"132365697"|"134632849"
"Clay"||"132365457"|"134632608"
"Loam"||"132365770"|"134632923"
"Loam"||"132365759"|"134632912"
"Loamy fine sand"||"132365645"|"134632797"
"Sandy loam"||"132365415"|"134632564"
"Fine sand"||"132365874"|"134633029"
"Loam"||"132365494"|"134632645"
"Sand"||"132365932"|"134633090"
"Loamy fine sand"||"132365847"|"134633002"
"Fine sandy loam"||"132365908"|"134633066"
"Fine sandy loam"||"132365718"|"134632870"
"Loam"||"132365666"|"134632818"
"Fine sandy loam"||"132365689"|"134632841"
"Loamy fine sand"||"132365919"|"134633077"
"Clay"||"132365805"|"134632959"
"Clay loam"||"132365483"|"134632634"
"Sandy loam"||"132365942"|"134633101"
"Clay loam"||"132365562"|"134632713"
"Loam"||"132365499"|"134632650"
"Loamy fine sand"||"132365921"|"134633079"
"Sandy loam"||"132365677"|"134632829"
"Loam"||"132365520"|"134632671"
"Sand"||"132365573"|"134632724"
"Coarse sand"||"132365605"|"134632756"
"Loam"||"132365906"|"134633064"
"Silt loam"||"132365435"|"134632586"
"Loam"||"132365678"|"134632830"
"Loam"||"132365446"|"134632597"
"Fine sandy loam"||"132365794"|"134632948"
"Silt loam"||"132365910"|"134633068"
"Silty clay loam"||"132365510"|"134632661"
"Fine sand"||"132365472"|"134632623"
"Sandy loam"||"132365781"|"134632935"
"Fine sandy loam"||"132365699"|"134632851"
"Sandy clay loam"||"132365424"|"134632575"
"Silty clay"||"132365897"|"134633053"
"Sandy clay"||"132365583"|"134632734"
"Loamy sand"||"132365773"|"134632926"
"Sand"||"132365953"|"134633112"
"Sandy clay"||"132365825"|"134632979"
"Loamy sand"||"132365604"|"134632755"
"Sandy clay loam"||"132365720"|"134632872"
"Loamy sand"||"132365698"|"134632850"
"Sand"||"132365875"|"134633030"
"Sandy clay"||"132365836"|"134632990"
"Sandy clay loam"||"132365823"|"134632977"
"Fine sand"||"132365479"|"134632630"
"Silty clay loam"||"132365625"|"134632777"
"Clay loam"||"132365509"|"134632660"
"Loamy fine sand"||"132365753"|"134632906"
"Sandy clay"||"132365656"|"134632808"
"Fine sandy loam"||"132365594"|"134632745"
"Coarse sand"||"132365729"|"134632882"
"Sand"||"132365927"|"134633085"
"Loamy fine sand"||"132365801"|"134632955"
"Silty clay"||"132365657"|"134632809"
"Silty clay"||"132365584"|"134632735"
"Fine sandy loam"||"132365814"|"134632968"
"Clay loam"||"132365582"|"134632733"
"Sand"||"132365646"|"134632798"
"Clay"||"132365461"|"134632612"
"Loam"||"132365888"|"134633043"
"Fine sand"||"132365917"|"134633075"
"Loam"||"132365593"|"134632744"
"Sandy loam"||"132365812"|"134632966"
"Sandy loam"||"132365572"|"134632723"
"Sandy loam"||"132365994"|"134633154"
"Loam"||"132365688"|"134632840"
"Clay"||"132365938"|"134633097"
"Silt loam"||"132365742"|"134632895"
"Very fine sandy loam"||"132365834"|"134632988"
"Loam"||"132365899"|"134633055"
"Clay loam"||"132365667"|"134632819"
"Fine sandy loam"||"132365615"|"134632767"
"Silt loam"||"132365500"|"134632651"
"Sandy clay loam"||"132365886"|"134633041"
"Loamy fine sand"||"132365707"|"134632859"
"Clay loam"||"132365490"|"134632641"
"Loam"||"132365792"|"134632946"
"Fine sand"||"132365731"|"134632884"
"Fine sandy loam"||"132365561"|"134632712"
"Fine sandy loam"||"132365574"|"134632725"
"Clay"||"132365476"|"134632627"
"Sandy clay loam"||"132365635"|"134632787"
"Loam"||"132365793"|"134632947"
"Sandy loam"||"132365782"|"134632936"
"Sandy clay loam"||"132365519"|"134632670"
"Fine sandy loam"||"132365709"|"134632861"
"Clay"||"132365563"|"134632714"
"Sandy clay loam"||"132365532"|"134632683"
"Sand"||"132365696"|"134632848"
"Sandy clay loam"||"132365464"|"134632615"
"Loam"||"132365487"|"134632638"
"Loam"||"132365550"|"134632701"
"Very fine sandy loam"||"132365975"|"134633134"
"Sandy clay loam"||"132365602"|"134632753"
"Loamy fine sand"||"132365876"|"134633031"
"Silty clay"||"132365475"|"134632626"
"Sand"||"132365648"|"134632800"
"Fine sandy loam"||"132365521"|"134632672"
"Clay"||"132365508"|"134632659"
"Loamy fine sand"||"132365803"|"134632957"
"Silty clay"||"132365613"|"134632765"
"Sandy loam"||"132365417"|"134632566"
"Loam"||"132365867"|"134633022"
"Sandy clay"||"132365964"|"134633123"
"Loam"||"132365751"|"134632904"
"Loamy fine sand"||"132365855"|"134633010"
"Silty clay"||"132365624"|"134632776"
"Sandy loam"||"132365450"|"134632601"
"Very fine sandy loam"||"132365740"|"134632893"
"Silt loam"||"132365454"|"134632605"
"Sandy clay loam"||"132365866"|"134633021"
"Silty clay"||"132366001"|"134633161"
"Loamy sand"||"132365957"|"134633116"
"Sand"||"132365983"|"134633142"
"Loam"||"132365428"|"134632579"
"Loamy fine sand"||"132365946"|"134633105"
"Loam"||"132365856"|"134633011"
"Loam"||"132365761"|"134632914"
"Fine sandy loam"||"132365668"|"134632820"
"Fine sand"||"132365637"|"134632789"
"Loam"||"132365543"|"134632694"
"Very fine sandy loam"||"132365449"|"134632600"
"Sandy clay loam"||"132365554"|"134632705"
"Sandy loam"||"132365750"|"134632903"
"Silty clay"||"132365931"|"134633089"
"Clay"||"132365539"|"134632690"
||"132365898"|"134633054"
"Sandy loam"||"132365772"|"134632925"
"Clay loam"||"132365887"|"134633042"
"Sandy loam"||"132365824"|"134632978"
"Loamy sand"||"132365530"|"134632681"
"Sandy loam"||"132365687"|"134632839"
"Clay"||"132365979"|"134633138"
"Loamy sand"||"132365783"|"134632937"
"Fine sandy loam"||"132365762"|"134632915"
"Sandy clay loam"||"132365835"|"134632989"
"Fine sandy loam"||"132365541"|"134632692"
"Loamy sand"||"132365990"|"134633150"
"Clay loam"||"132365460"|"134632611"
"Fine sandy loam"||"132365676"|"134632828"
"Sand"||"132365439"|"134632590"
"Clay loam"||"132365655"|"134632807"
"Loam"||"132365552"|"134632703"
"Sandy clay loam"||"132365679"|"134632831"
"Sandy clay loam"||"132365626"|"134632778"
"Fine sandy loam"||"132365771"|"134632924"
"Sandy clay"||"132365968"|"134633127"
"Fine sandy loam"||"132365877"|"134633032"
"Sand"||"132365845"|"134632999"
"Clay"||"132365845"|"134633000"
"Sandy clay"||"132365465"|"134632616"
"Very fine sandy loam"||"132365486"|"134632637"
